16-Sep-2012 14:24:16	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(160)	empty metadata field #	9
16-Sep-2012 14:24:16	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(161)	empty metadata field #	9
16-Sep-2012 14:24:16	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(162)	empty metadata field #	9
16-Sep-2012 14:24:16	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(163)	empty metadata field #	9
16-Sep-2012 14:24:16	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(164)	empty metadata field #	9
16-Sep-2012 14:24:16	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(165)	empty metadata field #	9
16-Sep-2012 14:24:16	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(167)	empty metadata field #	9
16-Sep-2012 14:24:16	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(168)	empty metadata field #	9
16-Sep-2012 14:24:17	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(169)	empty metadata field #	9
16-Sep-2012 14:24:17	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(170)	empty metadata field #	5	9
16-Sep-2012 14:24:17	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(173)	empty metadata field #	9
16-Sep-2012 14:24:17	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(174)	empty metadata field #	9
16-Sep-2012 14:24:17	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(175)	empty metadata field #	9
16-Sep-2012 14:24:17	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(176)	empty metadata field #	9
16-Sep-2012 14:24:17	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(177)	empty metadata field #	9
16-Sep-2012 14:24:17	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(178)	empty metadata field #	9
16-Sep-2012 14:24:17	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(180)	empty metadata field #	9
16-Sep-2012 14:24:17	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(181)	empty metadata field #	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(182)	empty metadata field #	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(183)	empty metadata field #	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(184)	empty metadata field #	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(185)	empty metadata field #	9
16-Sep-2012 14:24:18	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(186)	empty metadata field #	1	9
